"createurID","createur"
"2767","Rashida Jones"
"4725","Rashida Jones"
"1843","Raven Metzner"
"3475","Raven Metzner"
"1841","Ray McKinnon"
"1009","Ray Romano"
"1723","Ray Wright"
"4433","Raymond de Thiebert"
"1023","Raymond Storey"
"844","Raymond Thévenet"
"2074","Réal Bossé"
"2817","Rebecca Addelman"
"2923","Rebecca Gibney"
"2728","Rebecca Serle"
"1170","Reece Shearsmith"
"4163","Reece Shearsmith"
"1803","Reed Agnew"
"2576","Reg Gadney"
"879","Reggie Rock Bythewood"
"4548","Reggie Rock Bythewood"
"425","Reginald Hill"
"1533","Reginald Hudlin"
"1105","Régis Wargnier"
"4764","Reint Schölvinck"
"2611","Reki Kawahara"
"133","Remi Aubuchon"
"1827","Rémi Chapotot"
"3986","Renaud Skyronka"
"2493","Rene Balcer"
"3266","Rene Balcer"
"3324","René Echevarria"
"1737","Renée Zellweger"
"4656","Rhea Butcher"
"3003","Rhea Perlman"
"2222","Riad Sattouf"
"4818","Ric Swartlander"
"3253","Ric Swartzlander"
"4031","Ricardo Álvarez Canales"
"1870","Riccardo Milani"
"676","Rich Eustis"
"124","Richard Appel"
"379","Richard Barton Lewis"
"4645","Richard Bell"
"2705","Richard Berkowitz"
"948","Richard Blaimert"
"4374","Richard Blaney"
"728","Richard Carpenter (II)"
"1883","Richard Cooper (II)"
"483","Richard Correll"
"3686","Richard Cottan"
"530","Richard Curtis"
"4726","Richard Elliott"
"2170","Richard Gurman"
"1289","Richard Hatem"
"3280","Richard Hatem"
"4464","Richard Keith"
"4674","Richard Keith (II)"
"2794","Richard Kropf"
"2245","Richard LaGravenese"
"4099","Richard LaGravenese"
"4534","Richard Levine"
"279","Richard Levinson"
"3348","Richard Levinson"
"3134","Richard Lopez"
"2013","Richard Malka"
"931","Richard McBrien"
"4736","Richard Mullins"
"3073","Richard Murphy"
"3491","Richard Pepin"
"5099","Richard Piers Rayner"
"5005","Richard Preddy"
"1492","Richard Price"
"4128","Richard Price"
"3895","Richard Quine"
"1741","Richard Robbins (II)"
"2113","Richard Rothstein"
"3962","Richard Roxburgh"
"1397","Richard Sale"
"5196","Richard Senior"
"490","Richard Shapiro"
"3874","Richard Shapiro"
"87","Richard Stratton"
"1894","Richard Warlow"
"2425","Richard Zajdlic"
"239","Rick Berman"
"3277","Rick Berman"
"831","Rick Copp"
"1382","Rick Drew"
"1331","Rick Kavanian"
"1400","Rick Kellard"
"38","Rick Ramage"
"3506","Rick Ramage"
"469","Rick Rosner"
"4562","Rick Singer"
"41","Rick Wiener"
"1996","Rickey Smiley"
"614","Ricky Blitt"
"163","Ricky Gervais"
"715","Ricou Browning"
"4219","Riki Lindhome"
"748","Rikki Beadle Blair"
"865","Rina Mimoun"
"581","Rita Lakin"
"2483","Rivers Cuomo"
"1123","Rob Bragin"
"82","Rob Burnett"
"2187","Rob Cawley"
"1384","Rob Corddry"
"4396","Rob Delaney"
"3191","Rob Edwards"
"1906","Rob Fresco"
"2076","Rob Hoegee"
"2533","Rob LaZebnik"
"2179","Rob Long"
"4045","Rob Long"
"327","Rob Lotterstein"
"357","Rob McElhenney"
"3061","Rob Reiner"
"3533","Rob Reiner"
"5044","Rob Reinis"
"1724","Rob Rosell"
"4579","Rob Rosell"
"4980","Rob Rosell"
"3974","Rob Schneider"
"4331","Rob Schrab"
"4919","Rob Schrab"
"2556","Rob Sitch"
"3081","Rob Stewart (III)"
"195","Rob Thomas"
"4899","Rob Thomas"
"2975","Rob Weiss"
"1805","Rob Wright"
"3291","Robb Cullen"
"1089","Robert A. Cinader"
"2114","Robert B. Weide"
"384","Robert Ben Garant"
"1141","Robert Borden"
"4810","Robert Borden"
"429","Robert Butler"
"3310","Robert C. Cooper"
"2195","Robert Carlock"
"4256","Robert Carlock"
"3260","Robert Cochran"
"4699","Robert Connolly"
"2120","Robert D. Siegel"
"1336","Robert Dannenberg"
"1715","Robert Doherty"
"2734","Robert Eisele"
"2437","Robert Funke"
"243","Robert G. Tapert"
"3560","Robert G. Tapert"
"3937","Robert Griffard"
"4914","Robert Griffard"
"545","Robert Guza Jr."
"4470","Robert Harley"
"1448","Robert Harling"
"2589","Robert Horn"
"4212","Robert Horn"
"842","Robert Jones (XV)"
"276","Robert K. Weiss"
"3038","Robert Kelly"
"419","Robert King (III)"
"4381","Robert King (III)"
"5114","Robert King (III)"
"1198","Robert Kirkman"
"1164","Robert L. Boyett"
"3711","Robert L. Boyett"
"2125","Robert L. Collins"
"4842","Robert L. McCullough"
"4098","Robert Levine"
"3295","Robert Mark Kamen"
"2583","Robert Moloney"
"3627","Robert Munic"
"269","Robert Murphy"
"2032","Robert Padnick"
"3980","Robert Palm"
"1612","Robert Peacock"
"5182","Robert Pollock"
"1255","Robert Popper"
"4067","Robert Popper"
"2092","Robert Port"
"4695","Robert Pulcini"
"1119","Robert Rodat"
"2165","Robert Rodriguez"
"450","Robert Roy Thomas"
"234","Robert S. Baker"
"3706","Robert Schooley"
"957","Robert Singer"
"1455","Robert Thorogood"
"3433","Robert Wertheimer"
"3482","Robert Wolfe"
"3373","Robert Wolterstorff"
"77","Robert Wuhl"
"2428","Roberto Aguirre-Sacasa"
"2204","Roberto Benabib"
"5163","Roberto Leoni"
"1886","Roberto Orci"
"4546","Roberto Orci"
"4889","Roberto Orci"
"1427","Roberto Stopello"
"3991","Roberto Stopello"
"2993","Robia Rashid"
"4173","Robin Bakay"
"1917","Robin Barataud"
"895","Robin French"
"3851","Robin Green"
"2343","Robin Schiff"
"5085","Robin Schiff"
"2661","Robin Shorr"
"2927","Robyn Butler"
"4575","Robyn Butler"
"4535","Rock Reuben"
"8","Rockne S. O'Bannon"
"308","Rod Lurie"
"39","Rod Serling"
"4424","Rodes Fishburne"
"182","Rodney Carrington"
"3638","Rodolfo Stoessel"
"4097","Rodolphe Aunet"
"4979","Rodolphe Tissot"
"752","Rodrigo García"
"1733","Rodrigo Ordonez"
"4781","Rodrigo Terrasa"
"4352","Roger Avary"
"817","Roger Beckett"
"1907","Roger Black"
"2568","Roger M. Bobb"
"1381","Roger Mirams"
"3730","Roger S.H. Schulman"
"943","Roger Simpson"
"1539","Roland D. Reed"
"478","Roland Kibbee"
"1463","Rolf Basedow"
"3857","Rolf Basedow"
"4613","Rolf Börjlind"
"1233","Rolf Honold"
"1814","Rolin Jones"
"4271","Roma Downey"
"860","Romain Gadiou"
"4450","Romain Graf"
"2450","Romain Lancry"
"2479","Romain Villemaine"
"2197","Roman Coppola"
"481","Ron Clark"
"9","Ron Cowen"
"3817","Ron Goulart"
"4245","Ron Hart"
"2752","Ron Howard"
"3959","Ron Howard"
"407","Ron Koslow"
"3554","Ron Koslow"
"171","Ron Leavitt"
"3202","Ron Leshem"
"3581","Ron Milbauer"
"3763","Ron Oliver"
"3893","Ron Rappaport"
"2420","Ron Satlof"
"1598","Ron Shelton"
"3929","Ron Shelton"
"136","Ron Underwood"
"3766","Ronald B. Solomon"
"1106","Ronald D. Moore"
"3330","Ronald D. Moore"
"4972","Ronald D. Moore"
"2981","Ronan Bennett"
"3067","Ronna Gradus"
"3016","Ronny Chieng"
"4540","Rory Callaghan"
"1691","Roseanne Barr"
"563","Ross Brown"
"4461","Ross Duffer"
"4996","Ross Novie"
"4484","Rossana Negrín"
"3489","Rowan Atkinson"
"2442","Roy Clarke"
"756","Roy Huggins"
"761","Roy Mitchell"
"4298","Rubi Duanias"
"950","Ruddy Pomarede"
"1362","Rudi Kurz"
"2292","Rudyard Kipling"
"4200","Rupert Walters"
"4022","Russel Friend"
"2024","Russell Lewis"
"4001","Russell Lewis"
"3900","Russell Rouse"
"4267","Russell Simmons"
"355","Russell T. Davies"
"1839","Ruth Jones"
"1735","Ry?hei Tamura"
"1110","Ryan Brown"
"2038","Ryan Condal"
"2811","Ryan Coogler"
"1504","Ryan Copple"
"2905","Ryan Crego"
"2848","Ryan Griffen"
"3078","Ryan Hunter"
"2724","Ryan Jaffe"
"4124","Ryan Lewis"
"3083","Ryan McNeely"
"135","Ryan Murphy"
"3309","Ryan Murphy"
"2022","Ryan Quincy"
"4076","S.J. Clarkson"
"3292","S.S. Wilson"
"2608","Saban Brands"
"1212","Sabine Bachthaler"
"4376","Sabrina Wind"
"3983","Sacha Danino"
"3154","Saïd Naciri"
"5124","Salim Akil"
"1874","Sallie Patrick"
"5125","Sallie Patrick"
"3005","Sally Abbott"
"4480","Sally Dexter"
"2274","Sally Robinson"
"1987","Sally Wainwright"
"3997","Sally Wainwright"
"3653","Sam Bain"
"451","Sam Baum"
"351","Sam Bobrick"
"1203","Sam Egan"
"2347","Sam Esmail"
"5047","Sam Friedlander"
"5172","Sam Henry Kass"
"1913","Sam Laybourne"
"4154","Sam Leifer"
"4515","Sam Levine"
"5118","Sam Meikle"
"1399","Sam Peckinpah"
"672","Sam Raimi"
"1165","Sam Rolfe"
"3519","Sam Rolfe"
"2224","Sam Shaw"
"4294","Sam Shaw"
"4962","Sam Simon"
"4505","Samantha Bee"
"2404","Samantha Goodman"
"3950","Samantha Strauss"
"3077","Samir Rehem"
"4568","Samm Hodges"
"1976","Samuel Bodin"
"5131","Samuel Richardson"
"4982","Sandra Velasco"
"1433","Sandro Corsaro"
"5108","Sanne Nuyens"
"4684","Santo Cilauro"
"3383","Sara Goodman"
"1693","Sara Gran"
"1139","Sara V. Finney"
"3278","Sara V. Finney"
"2772","Sarah Dunn"
"3550","Sarah Fain"
"2805","Sarah Gubbins"
"4126","Sarah Haskins"
"2579","Sarah Lambert"
"733","Sarah Mayberry"
"5210","Sarah Phelps"
"2909","Sarah Polley"
"3487","Sarah Romano"
"990","Sarah Silverman"
"2081","Sarah Treem"
"2928","Sarah Walker"
"2861","Sarah Watson"
"4565","Sarah Watson"
"2713","Sarah-Violet Bliss"
"1505","Sascha Arango"
"1730","Sascha Penn"
"1086","Savage Steve Holland"
"4006","Savage Steve Holland"
"3848","Savannah Dooley"
"591","Savin Yeatman-Eiffel"
"2855","Sayed Kashua"
"2417","Scot Armstrong"
"4364","Scott Alexander"
"2200","Scott Buck"
"2967","Scott Conroy"
"1485","Scott Fellows"
"2382","Scott Foley"
"2813","Scott Frank"
"3985","Scott Marder"
"4545","Scott McCabe"
"3868","Scott Michael Foster"
"4172","Scott Moore"
"1314","Scott Neustadter"
"201","Scott Peters"
"1428","Scott Prendergast"
"4874","Scott Rosenberg"
"5199","Scott Rosenberg"
"177","Scott Silveri"
"3852","Scott Silveri"
"2896","Scott Smith"
"3117","Scott Thomas"
"2527","Scott Thomas (II)"
"2733","Sean Bailey"
"3072","Sean Donnelly"
"3842","Sean French"
"2306","Sean Jablonski"
"412","Sean Lock"
"4686","Sean McEwen"
"4884","Sean McNamara"
"2841","Sebastián Ortega"
"3128","Sebastian Thiel"
"410","Sébastien Arène"
"1616","Sébastien Azzopardi"
"4238","Sébastien Diologent"
"3615","Sébastien Kochman"
"4659","Sébastien Le Délézir"
"4567","Sébastien Marnier"
"4739","Sébastien Mounier"
"4779","Sébastien Nadaud"
"1959","Sebastien Onomo"
"4498","Sébastien Ors"
"911","Sébastien Petitjean"
"4358","Sébastien Ricci"
"5014","Sébastien Vitoux"
"2240","Segalh Avin"
"2837","Seith Mann"
"2043","Sera Gamble"
"4336","Sera Gamble"
"594","Seth Freeman"
"3890","Seth Grahame-Smith"
"640","Seth Green"
"2971","Seth Hoffman"
"1943","Seth Kearsley"
"553","Seth MacFarlane"
"4870","Seth MacFarlane"
"1834","Seth Meyers"
"5086","Seth Meyers"
"2265","Seth Rogen"
"821","Séverine Bosschem"
"4865","Séverine Bosschem"
"2551","Shahar Magen"
"4721","Shahar Magen"
"1280","Shana Goldberg-Meehan"
"3311","Shana Goldberg-Meehan"
"5045","Shana Goldberg-Meehan"
"2679","Shane Black"
"1042","Shane Brennan"
"1574","Shane Meadows"
"2984","Shane Prigmore"
"3006","Shari Springer Berman"
"3212","Shariff Korver"
"881","Sharon Horgan"
"309","Shaun Cassidy"
"3664","Shaun Cassidy"
"2423","Shaun Micallef"
"1507","Shaun Pye"
"3279","Shawn Piller"
"53","Shawn Ryan"
"4034","Shawn Ryan"
"1179","Shawn Seet"
"1510","Sheila Callaghan"
"4235","Sheldon Bull"
"815","Sheldon Leonard"
"2492","Sheldon Turner"
"2300","Shelley Birse"
"4629","Shelley Eriksen"
"4090","Shelley Jensen"
"4419","Shelley Miller"
"4705","Shelly Gossman"
"1386","Sheri Elwood"
"4041","Sherri Cooper"
"4993","Sherri Cooper"
"2040","Sherry Bilsing-Graham"
"3978","Sherry Bilsing-Graham"
"985","Sherwood Schwartz"
"2431","Sheryl J. Anderson"
"825","Shojhi Kawamori"
"218","Shonda Rhimes"
"781","Shotaro Ishinomori"
"2711","Shotaro Suga"
"1345","Sibylle Durian"
"3675","Sid Krofft"
"4886","Sidney Cole"
"198","Sidney Lumet"
"493","Sidney Sheldon"
"2149","Sigurjón Kjartansson"
"4623","Silvana Aguirre"
"139","Silvio Horta"
"1840","Simeon Goulden"
"877","Simon Astier"
"1758","Simon Barry"
"4178","Simon Blackwell"
"352","Simon Block"
"1536","Simon Burke (II)"
"3062","Simon Cowell"
"1412","Simon Donald"
"4207","Simon Farnaby"
"701","Simon Jablonka"
"3819","Simon Jablonka"
"2166","Simon Kinberg"
"3951","Simon Michaël"
"1454","Simon Mirren"
"1774","Simon Nye"
"3068","Simon Racioppa"
"2183","Simon Rich"
"3905","Simon Stephenson"
"837","Simon Wheeler"
"2654","Siv Rajendram Eliassen"
"2700","Skip Woods"
"4628","Smita Bhide"
"3165","Snoop Dogg"
"137","Sofia Coppola"
"266","Sol Saks"
"2938","Sonny Lee"
"2235","Soo Hugh"
"1282","Sophie Audouin-Mamikonian"
"4370","Sophie Hiet"
"3626","Sophie Kovess-Brun"
"3680","Sophie Lebarbier"
"523","Sophie Révil"
"1037","Soren Sveistrup"
"4072","Spike Feresten"
"2965","Spike Lee"
"2699","Stacey Harman"
"1670","Stacy A. Littlejohn"
"3185","Stacy McKee"
"1699","Stacy Traub"
"3694","Stan Daniels"
"448","Stan Lee"
"3735","Stan Lee"
"742","Stan Ragow"
"4049","Stanford Whitmore"
"3050","Stanislas Carré de Malberg"
"2096","Stanley Kubrick"
"1441","Stefan Barth"
"1446","Stefan Golaszewski"
"2901","Stefan Grambart"
"3682","Stefan Haller"
"2131","Stefan Kolditz"
"3876","Stefan Scheich"
"4798","Stefan Thunberg"
"5066","Stefano Sardo"
"2297","Stefano Sollima"
"2447","Steffi Ackermann"
"3138","Stepan Hulik"
"1487","Stephan Bechtle"
"623","Stéphan Dubé"
"1850","Stephan Leroy"
"783","Stéphane Allégret"
"433","Stéphane Barbier"
"3782","Stéphane Barbier"
"4603","Stéphane Bergmans"
"819","Stéphane Bourguignon"
"1134","Stéphane Drouet"
"442","Stéphane Giusti"
"730","Stéphane Kaminka"
"3977","Stéphane Kaminka"
"4055","Stéphane Kazandjian"
"4891","Stéphane Keller"
"1125","Stéphane Melchior-Durand"
"3543","Stéphane Meunier"
"4344","Stéphane Osmont"
"2419","Stéphanie Chuat"
"3617","Stéphanie Morgenstern"
"2191","Stephanie Savage"
"3556","Stephanie Savage"
"4179","Stephanie Sengupta"
"4403","Stéphanie Tchou-Cotta"
"1294","Stephanie Weir"
"4827","Stephen Ambrose"
"1892","Stephen Butchard"
"510","Stephen Chbosky"
"1513","Stephen Colbert"
"5138","Stephen Colbert"
"4327","Stephen Daldry"
"2322","Stephen David"
"1157","Stephen Engel"
"3305","Stephen Engel"
"2818","Stephen Falk"
"1846","Stephen Fry"
"1567","Stephen Gaghan"
"629","Stephen Gallagher"
"3772","Stephen Godchaux"
"838","Stephen Greenhorn"
"259","Stephen J. Cannell"
"3351","Stephen J. Cannell"
"2864","Stephen Kemp"
"166","Stephen King"
"673","Stephen Kronish"
"2161","Stephen Levinson"
"2194","Stephen M. Irwin"
"1888","Stephen Merchant"
"3304","Stephen Merchant"
"1159","Stephen Nathan"
"1890","Stephen Poliakoff"
"4360","Stephen Scaia"
"1431","Stephen Tolkin"
"3308","Stephen Tolkin"
"5109","Stephen Uhlander"
"2806","Stephnie Weir"
"152","Steve Anton"
"2342","Steve Armogida"
"2095","Steve Borst"
"1726","Steve Byrne"
"4297","Steve Carell"
"4819","Steve Cohen"
"1004","Steve Dildarian"
"778","Steve Duncan"
"4243","Steve Edge"
"519","Steve Franks"
"4420","Steve Franks"
"5061","Steve Franks"
"4155","Steve Hughes"
"406","Steve Knapman"
"4077","Steve Knapman"
"1738","Steve Lightfoot"
"204","Steve Lucas"
"1056","Steve Marmel"
"2388","Steve McQueen (II)"
"1999","Steve Pemberton"
"3799","Steve Pemberton"
"1484","Steve Pink"
"3432","Steve Pink"
"4697","Steve Sessions"
"461","Steve Sohmer"
"2758","Steve Thompson"
"5083","Steve Tompkins"
"1817","Steve Turner"
"1820","Steve Tzirlin"
"3918","Steve Waterman"
"5015","Steve Zissis"
"184","Steven A. Cohen"
"2468","Steven Baigelman"
"976","Steven Bawol"
"3468","Steven Bawol"
"216","Steven Bochco"
"3400","Steven Bochco"
"2133","Steven Conrad"
"1087","Steven Cragg"
"4405","Steven Cragg"
"4885","Steven DeNore"
"1734","Steven E. De Souza"
"4101","Steven Kane"
"1896","Steven Knight"
"4014","Steven Kriozere"
"84","Steven Levitan"
"4965","Steven Lilien"
"1512","Steven Lisberger"
"92","Steven Long Mitchell"
"3300","Steven Long Mitchell"
"131","Steven Moffat"
"4119","Steven Moffat"
"3004","Steven Molaro"
"4039","Steven Pearl"
"955","Steven S. DeKnight"
"1519","Steven Seagal"
"3302","Steven Soderbergh"
"5055","Steven Soderbergh"
"240","Steven Spielberg"
"5152","Steven Spielberg"
"5174","Steven T. Seagle"
"1936","Steven Zaillian"
"1379","Stirling Silliphant"
"4632","Stu Kreisman"
"1254","Stu Silver"
"505","Stu Zicherman"
"4640","Sudz Sutherland"
"3535","Sue Paige"
"1979","Sue Perkins"
"1022","Sue Rose"
"1944","Sue Teddern"
"4304","Sue Tenney"
"3123","Sullivan Le Postec"
"381","Susan Beavers"
"1435","Susan Blu"
"3352","Susan Borowitz"
"4710","Susan Estelle Jansen"
"394","Susan Harris"
"1112","Susan MacGillicuddy"
"3495","Susan Rogers"
"3051","Susan Seeger"
"395","Susan Sherman"
"1701","Susanna Fogel"
"1586","Susannah Grant"
"506","Susie Lewis Lynn"
"4963","Suzanne Bolch"
"307","Suzanne Martin"
"2532","Sveinbjörn I. Baldvinsson"
"3961","Sven Poser"
"2816","Swampy Marsh"
"757","Sydney Newman"
"3342","Sydney Newman"
"3655","Sylvain de Zangroniz"
"3889","Sylvain Goldberg"
"5189","Sylvain Portmann"
"1249","Sylvain Saada"
"3374","Sylvia Anderson"
"3500","Sylvie Bailly"
"2163","Sylvie de Mathuisieulx"
"4875","Sylvie Moreau"
"1962","Sylvie Payette"
"2823","T.S. Grant"
"1286","Tad Quill"
"4244","Tad Safran"
"2641","Tadatoshi Fujimaki"
"4465","Tahsin Guner"
"2979","Taika Waititi"
"1812","Takashi Miike"
"901","Talus Taylor"
"2996","Tammin Sursok"
"3272","Tammy Ader"
"4052","Tania De Montaigne"
"4907","Tania Palumbo"
"2918","Tara Armstrong"
"3555","Tara Butters"
"960","Tarquin Gotch"
"1095","Tassie Cameron"
"2352","Tate Taylor"
"693","Tatsuo Yoshida"
"2897","Tavis Smiley (II)"
"2067","Taylor Elmore"
"540","Ted Childs"
"1569","Ted Cohen"
"3967","Ted Cohen"
"281","Ted Corday"
"1131","Ted Griffin"
"3135","Ted Humphrey"
"1188","Ted Key"
"1644","Ted Mann (II)"
"2089","Ted Turner"
"986","Terence Winter"
"3912","Terence Winter"
"5112","Teresa Fernández-Valdés"
"713","Terri Hughes"
"1613","Terri Hughes Burton"
"14","Terri Minsky"
"64","Terry George"
"3370","Terry Louise Fisher"
"854","Terry Nation"
"3241","Terry Turner"
"4837","Terry Turner"
"3827","Tex Avery"
"1698","Thelma Guedes"
"1925","Theo van Gogh"
"3822","Theodore J. Flicker"
"1561","Theresa Rebeck"
"2512","Thibaut Chatel"
"5200","Thierry Ardisson"
"3588","Thierry Bizot"
"1144","Thierry Lassalle"
"4928","Thierry Lassalle"
"547","Thierry Serfaty"
"2703","Thomas Astruc"
"4512","Thomas Baum"
"2629","Thomas Bidegain"
"3093","Thomas Cailley"
"244","Thomas Carr"
"3079","Thomas Carter"
"2670","Thomas Ikimi"
"1342","Thomas Koch"
"3795","Thomas L. Miller"
"5171","Thomas L. Miller"
"3913","Thomas Lennon"
"4846","Thomas Lennon"
"3690","Thomas Meehan"
"2954","Thomas Perrier"
"3689","Thomas Romain"
"3776","Thomas Saez"
"4604","Thomas Sainsbury"
"4794","Thomas Taylor"
"2150","Thomas Torjussen"
"402","Thomas W. Lynch"
"3502","Thomas W. Lynch"
"2853","Thomas Wendrich"
"1335","Thorsten Näter"
"1968","Thurop Van Orman"
"4635","Thurop Van Orman"
"4438","Tian Xao Zhang"
"2640","Tig Notaro"
"4789","Tillmann Roth"
"2219","Tim Daniel (II)"
"2721","Tim Doyle"
"606","Tim Haines"
"1530","Tim Heidecker"
"140","Tim Kelleher"
"2894","Tim Kilby"
"6","Tim Kring"
"5068","Tim Long"
"904","Tim Maile"
"2482","Tim McAuliffe"
"192","Tim Minear"
"4241","Tim O'Donnell"
"4141","Tim Price"
"2116","Tim Reid"
"961","Tim Robbins"
"5212","Tim Robinson"
"1744","Tim Sexton"
"1928","Tim Van Aelst"
"3237","Timothée Hochet"
"3391","Timothy Stack"
"3993","Tina Albanese"
"501","Tina Fey"
"4254","Tina Fey"
"4783","Tip Harris"
"735","Tite Kubo"
"3377","Tito Topin"
"5144","Tmira Yardeni"
"1020","Toby Whithouse"
"2227","Todd A. Kessler"
"4878","Todd A. Kessler"
"4926","Todd Bringewatt"
"2799","Todd Field"
"1499","Todd Graff"
"2459","Todd Harthan"
"170","Todd Holland"
"779","Todd J. Greenwald"
"3113","Todd Komarnicki"
"688","Todd McFarlane"
"2656","Todd Robinson"
"3660","Todd Robinson"
"2384","Todd Slavkin"
"3703","Todd Slavkin"
"1985","Tom Basden"
"2286","Tom Bradby"
"1208","Tom Burkhard"
"5048","Tom Butterworth"
"1277","Tom Donaghy"
"2375","Tom Edge"
"79","Tom Fontana"
"3306","Tom Fontana"
"2860","Tom Forman"
"3909","Tom Gerhardt"
"4800","Tom Gianas"
"5126","Tom Gleisner"
"4218","Tom Glynn"
"2947","Tom Gormican"
"485","Tom Grieves"
"3347","Tom Hanks"
"150","Tom Hertz"
"1409","Tom Hollander"
"1196","Tom J. Astle"
"712","Tom Kapinos"
"527","Tom Lynch"
"1893","Tom MacRae"
"4784","Tom Maxwell"
"2413","Tom McLoughlin"
"1003","Tom Minton"
"4059","Tom Nursall"
"2188","Tom Papa"
"4223","Tom Parry"
"3424","Tom Patchett"
"4023","Tom Perrotta"
"2277","Tom Rob Smith"
"956","Tom Ruegger"
"2914","Tom Saunders"
"2564","Tom Sellitti"
"290","Tom Spezialy"
"1583","Tom Stoppard"
"4430","Tom Thostrup"
"1014","Tom Warburton"
"413","Tom Wheeler"
"4483","Tomm Moore"
"4493","Tommi Korpela"
"1074","Tommy Dewey"
"3479","Tommy Thompson (II)"
"2151","Tommy Wirkola"
"3046","Tomoharu Satô"
"4485","Tomohiko It?"
"2130","Tone Thyne"
"383","Tonie Marshall"
"2756","Tony Ayres"
"4644","Tony Ayres"
"558","Tony Basgallop"
"3017","Tony Briggs"
"1837","Tony Danza"
"4890","Tony Derbomez"
"3888","Tony Gayton"
"1845","Tony Goldwyn"
"2215","Tony Grounds"
"3604","Tony Holland"
"438","Tony Jordan"
"3461","Tony Jordan"
"3320","Tony Kornheiser"
"1238","Tony Marchant"
"775","Tony McHale"
"5208","Tony McNamara"
"3794","Tony Morphett"
"2464","Tony Phelan"
"4528","Tony Phelan"
"2083","Tony Saint"
"3527","Tony Sheehan"
"1950","Tony Thomas"
"3426","Tony Vitale"
"5053","Tony Vitale"
"834","Tony Warren"
"675","Tony Wharmby"
"4643","Tony Wright (II)"
"4858","Tori Spelling"
"3616","Tôru Hirayama"
"5097","Tory Stanton"
"4803","Toshio Sekine"
"354","Tracey Alexander"
"1835","Tracey Forbes"
"4766","Tracey Malone"
"2651","Tracey Wigfield	"
"12","Tracy Gamble"
"5074","Tracy Miller"
"3239","Tracy Newman"
"3362","Tracy Tormé"
"2142","Travis Beacham"
"4600","Travis Nicholson"
"1640","Treena Hancock"
"2156","Trent O'Donnell"
"663","Trevor Munson"
"373","Trey Parker"
"3537","Tristan Séguéla"
"2148","Trygve Allister Diesen"
"1115","Tucker Cawley"
"2949","Turi Meyer"
"4605","Ty Hodges"
"3470","Tyler Bensinger"
"966","Tyler Perry"
"4788","Ulf Kvensler"
"5128","Uwe Urbas"
"1898","Valentin Daubeuf"
"3059","Valentina Párraga"
"4742","Valentine Milville"
"4295","Valérie Bonnier"
"385","Valérie Guignabodet"
"1854","Valérie Tong-Cuong"
"3632","Valerie Walsh"
"974","Van Partible"
"3315","Vanessa Taylor"
"3767","Vassili Clert"
"1278","Veena Sud"
"4349","Vegard Eriksen Stenberg"
"2060","Vera Herbert"
"1424","Vera Santamaria"
"2426","Vernon Chatman"
"4501","Veronica Velasco"
"3160","Véronique Gallo"
"4385","Véronique Reymond"
"3055","Vic Reeves"
"2415","Vicki Pepperdine"
"4937","Vicki Pepperdine"
"76","Victor Fresco"
"1543","Victor Garcia (VI)"
"544","Victor Mayence"
"465","Victoria Pile"
"3783","Vida Spears"
"2785","Vijal Patel"
"4821","Vik Rubenfeld"
"751","Vince Gilligan"
"3449","Vince Gilligan"
"4812","Vince Manze"
"1355","Vincent Amouroux"
"3666","Vincent Angell"
"2542","Vincent Bonjour"
"991","Vincent Chalvon-Demersay"
"4037","Vincent David"
"3981","Vincent Poymiro"
"2140","Vincent Primault"
"437","Vincenzo Marano"
"633","Virginie Brac"
"2834","Virginie Despentes"
"2008","Virginie Jallot"
"2672","Virginie Sauveur"
"5166","Vito Rocco"
"1865","Vittorio Sindoni"
"4398","Vivien Hoppe"
"2663","VJ Boyd"
"4571","Vladimir Caamaño"
"4402","Vladimir Rodionov"
"2100","Volker Heise"
"4114","Waco O'Guin"
"1438","Walcyr Carrasco"
"116","Wallace Wolodarsky"
"2906","Walon Green"
"3336","Walon Green"
"2097","Walt Becker"
"3869","Walt Becker"
"972","Walt Disney"
"4276","Walter F. Parkes"
"1231","Walter Lantz"
"2869","Walther Negrão"
"3286","Wanda Sykes"
"2171","Ward Hulselmans"
"4161","Ward White"
"1580","Warren Bell"
"4157","Warren Bell"
"3112","Warren Ellis (II)"
"3107","Warren Leight"
"3031","Warren Lieberstein"
"4958","Warwick Davis"
"4649","Wayne Hope"
"5102","Wayne Hope"
"1223","Wayne Lemon"
"3296","Wayne Powers"
"4131","Wellesley Wild"
"2999","Wendi McLendon-Covey"
"4594","Wendy Engelberg"
"587","Wendy Kout"
"2085","Wendy Molyneux"
"4702","Wendy Molyneux"
"1354","Werner Koj"
"376","Wes Craven"
"3806","Wes Craven"
"2066","Whit Anderson"
"2302","Whit Stillman"
"1143","Whitney Blake"
"1632","Whitney Cummings"
"3976","Whitney Cummings"
"80","Whoopi Goldberg"
"2550","Wiktor Piatkowski"
"3257","Wil Calhoun"
"2457","Will Arnett"
"3812","Will Arnett"
"873","Will Beall"
"1464","Will Fetters"
"2273","Will Forte"
"122","Will Gluck"
"4117","Will Gluck"
"2720","Will Graham"
"2888","Will Julian"
"2190","Will McCormack"
"1065","Will McRobb"
"4732","Will McRobb"
"1764","Will Rokos"
"1909","Will Scheffer"
"3447","Will Scheffer"
"2856","Will Sharpe"
"4877","Will Speck"
"4431","Will Strouse"
"1668","Will Wright (II)"
"4457","Willem Wallyn"
