"SerieID","id_allocine","titre_fr","titre_vo","poster","synopsis"
"416","464","Dolmen","Dolmen","http://fr.web.img3.acsta.net/medias/nmedia/18/35/85/31/18429957.jpg","Marie, une jeune policière, revient sur son île natale afin d'épouser son amour d'enfance. 

Mais la veille de ses noces, de bien étranges événements commencent à se produire. Des cadavres de mouettes ensanglantées sont retrouvées dans divers endroits, Marie est assaillie pendant ses nuits d'étranges..."
"417","465","Sous le soleil","Sous le soleil","http://fr.web.img5.acsta.net/medias/nmedia/18/93/07/65/20358747.jpg","De joies en déceptions, les vies amoureuses et professionnelles de Laure, Caroline et Jessica ne manquent jamais de rebondissements sous le soleil de Saint Tropez !"
"418","466","Capitaine Furillo / Hill Street Blues","Hill Street Blues","http://fr.web.img1.acsta.net/medias/nmedia/18/82/78/60/19636969.jpg","La vie quotidienne du commissariat dirigé par le Capitaine Frank Furillo. Homme dur mais juste, celui-ci doit composer entre les états d'âme de son équipe, la violence continue du quartier et sa vie privée plus que mouvementée."
"419","467","Millennium","Millennium","http://fr.web.img3.acsta.net/medias/nmedia/18/35/85/64/18430296.jpg","Ancien agent du FBI, Frank Black se met à l'écart le jour où il se rend compte qu'il peut lire dans les pensées des criminels ! Approché par le mystérieux groupe Millennium, il décide d'utiliser son don pour résoudre des crimes souvent sordides..."
"420","468","Le Club des Cinq","The Famous Five","http://fr.web.img3.acsta.net/medias/nmedia/18/35/85/80/18430658.jpg","Claudine et  ses cousins, Annie, François et Mick, et le chien Dagobert forment le Club des Cinq. Ensemble, ils vont vivre des aventures palpitantes !"
"421","469","Action","Action","http://fr.web.img3.acsta.net/medias/nmedia/18/35/86/15/18431010.jpg","Peter Dragon est producteur à Hollywood. Depuis quelques temps, il accumule les échecs. Sa prochaine production se doit donc d'être un immense succès. Mais le dernier scénario acheté n'est pas à la hauteur de ses espérances.
Peter est aussi un homme antipathique, brutal, sexiste et homophobe, qui évolue..."
"422","470","Normal, Ohio","Normal, Ohio","http://fr.web.img6.acsta.net/medias/nmedia/18/35/86/22/18431066.jpg","Amateur de bière et de sport, William Gamble alias Butch n'en est pas moins gay. De retour de Los Angeles où il a passé quelques années, Butch bouscule les préjugés dans son Ohio natal où la population et les membres de la famille sont moins tolérants. Sa première priorité est de faire amende honorable..."
"423","471","Les Nouvelles aventures de Flipper le dauphin","The New Adventures of Flipper","http://fr.web.img6.acsta.net/medias/nmedia/18/35/86/38/18431128.jpg","Les aventures de Flipper le dauphin, et de ses amis humains Mike et Maya.
Note : cette série est basée sur celle de 1964."
"424","472","Murder One","Murder One","http://fr.web.img6.acsta.net/medias/nmedia/18/35/86/23/18433894.jpg","Jessica Costello, une adolescente de 15 ans, est assassinée à Hollywood. L'affaire fait la Une des médias et maître Hoffman, aidé de son équipe d'avocats, tente de faire la lumière sur ce meurtre crapuleux et sur la vie mouvementée de la jeune femme."
"425","473","Matrioshki : le trafic de la honte","Matroesjka's","http://fr.web.img5.acsta.net/medias/nmedia/18/35/86/46/18436279.jpg","Chaque année, des centaines de femmes sont enlevées et forcées à se prostituer. Matrioshki est l'histoire de dix d'entre elles.

De jeunes lituaniennes rêvent de quitter leur pays pour rejoindre les pays prospères de l'Ouest. Ayant lu une annonce, elles décident de se rendre à une audition organisée..."
"426","474","The Closer : L.A. Enquêtes prioritaires","The Closer","http://fr.web.img5.acsta.net/medias/nmedia/18/78/45/04/19770758.jpg","Formée au sein de la CIA, le détective Brenda Leigh Johnson quitte Atlanta pour prendre la tête d'une unité spéciale de la police de Los Angeles, spécialisée dans les affaires criminelles jugées prioritaires."
"427","475","3 femmes... un soir d'été","3 femmes... un soir d'été","http://fr.web.img2.acsta.net/medias/nmedia/18/35/96/52/18439260.JPG","Une petite ville du Gers... Tout n'y est que tranquillité, art de bien vivre et rugby... Jusqu'au jour où le maire est assassiné le soir de la fête annuelle.
Dépêchée sur les lieux, le capitaine Julie Leroy va se trouver confrontée à une enquête d'autant plus complexe qu'elle finira par bouleverser..."
"428","476","Susan","Suddenly Susan","http://fr.web.img6.acsta.net/medias/nmedia/18/35/86/70/18431465.jpg","Préférant les joies du célibat, Susan Keane, une séduisante journaliste, se consacre à son dans la rédaction d'un journal dirigé par son ex-beau-frère. La jeune femme découvre alors que la vie n'est pas toujours facile. Heureusement, elle peut compter sur ses amis et sa grand-mère Nana pour l'épauler..."
"429","477","3ème planète après le soleil","3rd Rock from the Sun","http://fr.web.img5.acsta.net/medias/nmedia/18/35/86/82/18431650.jpg","Quatre extraterrestres débarquent sur la Terre et prennent l'apparence et l'identité de Dick, Sally, Harry et Tommy Solomon, afin de mener une mission d'observation sur la vie de cette planète. Ces visiteurs d'un autre monde ont un choc de proportions astronomiques lorsqu'ils découvrent les moeurs étranges..."
"430","478","Son of the Beach","Son of the Beach","http://fr.web.img2.acsta.net/medias/nmedia/18/35/86/90/18431744.jpg","Le plus sauveteur du monde, Notch Johnson, travaille sur une plage de Malibu. Avec son équipe, il est capable de se sortir de toutes les situations... au grand dam de Madame le maire."
"431","479","Hawaï Police d'état","Hawaii Five-O","http://fr.web.img2.acsta.net/medias/nmedia/18/35/87/05/18431864.jpg","L'implacable inspecteur Steve McGarrett dirige l'unité spéciale de la police d'Hawaii."
"432","480","Largo Winch","Largo Winch","http://fr.web.img3.acsta.net/medias/nmedia/18/35/87/22/18431998.jpg","Largo Winch hérite de son père une immense fortune, et se retrouve à la tête du Groupe W., l'une des plus puissantes multinationales au monde ! Avec l'équipe qu'il a rassemblé, om est décidé à mettre fin à la corruption qui ronge le Groupe W...
Note : la série est basée sur la BD du même nom de Jean..."
"433","481","Jonathan Creek","Jonathan Creek","http://fr.web.img3.acsta.net/medias/nmedia/18/35/87/43/18432145.jpg","Jonathan Creek est un jeune magicien, aussi intelligent qu'amusant. Lorsque la journaliste Maddy Magellan découvre ses talents, elle n'hésite pas à faire appel à ses services pour résoudre des énigmes qui ne semblent pas avoir d'explications rationnelles..."
"434","482","Mission: Impossible (1966)","Mission: Impossible (1966)","http://fr.web.img4.acsta.net/medias/nmedia/18/35/88/15/18432326.jpg","Votre mission, si vous l'acceptez...
Pour le compte du gouvernement américain, Jim Phelps et son équipe d'espions et de spécialistes sont chargés d'effectuer des missions qui pour d'autres seraient... impossibles !"
"435","483","Special Ops Force","Special Ops Force","http://fr.web.img4.acsta.net/medias/nmedia/18/35/88/06/18432317.jpg","Les missions de l'OPS Force, unité spéciale d'intervention composée de six mercenaires d'élite, dernière ligne de défense du gouvernement américain."
"436","484","Nos vies secrètes","The Secret Life of Us","http://fr.web.img5.acsta.net/medias/nmedia/18/35/89/02/18433017.jpg","Le quotidien complexe d'un groupe d'amis à Melbourne en Australie est le cadre de cette série qui suit les difficultés de leurs vies professionnelles, sociales et familiales."
"437","485","Division Enquêtes Criminelles","M.I.T.: Murder Investigation Team","http://fr.web.img4.acsta.net/medias/nmedia/18/35/89/58/18433392.jpg","La division d'enquêtes criminelles est une unité de la police anglaise. Elle est spécialisée dans l'identification des corps, la découverte des causes du décès et la recherche de l'éventuel coupable. Pour parvenir à des résultats, cette Murder Investigation Team a à sa disposition toutes les ressources..."
"438","486","P.J.","P.J.","http://fr.web.img6.acsta.net/medias/nmedia/18/35/89/46/18433292.jpg","Dans un quartier difficile de Paris, la police judiciaire s'occupe d'affaires en tous genres : meurtres, violences, cambriolages, problèmes de voisinage, etc. La P.J. Saint Martin doit mener sa mission à bien tout en gérant les tensions et histoires personnelles au sein même de l'équipe."
"439","487","Rose et Val","Rose et Val","http://fr.web.img5.acsta.net/medias/nmedia/18/35/89/45/18433265.jpg","Mis à part leur âge, tout les oppose. Valbonne (dit Val) est un battant, une tête de lard qui cache son côté romantique ; Rosier (dit Rose) est un pragmatique père de famille, un sage qui aimerait parfois l'être moins... Tous deux sont des as de la brigade criminelle, et leur complicité se..."
"440","488","Wildfire","Wildfire","http://fr.web.img6.acsta.net/medias/nmedia/18/35/89/59/18433393.jpg","La jeune Kris est une adolescente perdue et désabusée dont le seul ami est un ancien cheval de course nommé Wildfire. Ils sont tous deux sauvages et méfiants, incapables de croire en quelque chose, y compris en eux-mêmes. Mais à chaque fois que Kris chevauche Wildfire, ils se sentent libérés, de leur..."
"441","489","Mortal Kombat","Mortal Kombat: Conquest","http://fr.web.img5.acsta.net/medias/nmedia/18/35/89/96/18433889.jpg","Kung Lao a triomphé dans le tournoi de Mortal Kombat, battant Shang Tsung et sauvant la terre. Il doit maintenant entraîner une nouvelle génération de combattants pour le prochain tournoi. Shang Tsung, depuis son exil, s'attache à saboter les efforts de Lao avec l'aide de combattants surnaturels comme..."
"442","490","Baie Ouest","Baie Ouest","http://fr.web.img2.acsta.net/medias/nmedia/18/35/90/07/18434175.jpg","Le surf est la passion commune de cette bande de jeunes habitant sur la Côte Basque.
Agés d'une vingtaine d'année, Estelle, Loan, Jade, Greg, Romain, Chloé et Bixente
forment un groupe très soudé. Ils partagent ensemble tourments, bonheurs et drames."
"443","491","Hôpital St Elsewhere","St. Elsewhere","http://fr.web.img2.acsta.net/medias/nmedia/18/35/90/29/18434267.jpg","A Boston, le personnel de St. Eligius est confronté jour après jour à la réalité du travail dans l'hôpital d'une grande ville."
"444","492","Femme$ de footballeurs","Footballers' Wives","http://fr.web.img4.acsta.net/medias/nmedia/18/35/90/32/18434290.jpg","Le club de football d'Earl's Park évolue en première division anglaise. Les joueurs sont des stars, mais les femmes sont les véritables héroïnes."
"445","493","La Pire semaine de ma vie (UK)","The Worst Week of My Life","http://fr.web.img6.acsta.net/medias/nmedia/18/35/90/77/18434433.jpg","Pour Howard Steel, la semaine qui précède son mariage se transforme en calvaire. Une montagne de choses sont à surmonter avant d'épouser Mel Cook dans la superbe propriété familiale. Il lui faut aller chercher l'alliance, organiser les fêtes d'enterrement de vie de garçon et de vie de jeune fille, finaliser..."
"446","494","City Guys","City Guys","http://fr.web.img5.acsta.net/medias/nmedia/18/35/92/19/18434692.jpg","Renvoyé de son école de Brooklyn après des problèmes de vols, Jamal entre au lycée de Manhattan. Il y fait la connaissance de Chris, un autre nouveau. Contrairement à lui, Chris est un gosse de riche expulsé de nombreuses écoles."
"447","495","Samantha, Oups !","Samantha, Oups !","http://fr.web.img2.acsta.net/medias/nmedia/18/35/92/48/18683921.jpg","Le quotidien burlesque de Samantha et Chantal, deux filles presque normales. Malheureusement, la nature leur a attribué plus de poils que de neurones..."
"448","496","Léa Parker","Léa Parker","http://fr.web.img3.acsta.net/medias/nmedia/18/35/92/94/18436088.jpg","Simple archiviste à la police pour ses proches, Léa Parker mène en réalité une double vie puisqu'elle fait partie de la Division des Opérations Spéciales, une cellule ultra secrète de la Police Nationale ! A ses côtés, une équipe de choc l'assiste dans des missions en tous genres : planques..."
"449","497","Jack, le vengeur masqué","Jack of All Trades","http://fr.web.img3.acsta.net/medias/nmedia/18/35/93/00/18436097.jpg","Le Président américain Thomas Jefferson envoie Jack Stiles, son meilleur espion dans les Indes orientales. Avec l'aide de l'agent britannique Emilia Rothschild, il a pour mission de contrecarrer l'avancée des troupes françaises de Napoléon dans cette région du monde. Caché derrière un masque, Jack endosse..."
"450","498","L'Invincible","The Immortal","http://fr.web.img3.acsta.net/medias/nmedia/18/35/93/17/18436365.jpg","Immortel depuis le 17ème siècle, Raphael Cain lutte sans répit contre le Mal. Ennemi des forces du Mal, il parcourt le monde pour traquer les messagers des ténèbres et les renvoyer en enfer."
"451","499","Les Envahisseurs","The Invaders","http://fr.web.img3.acsta.net/medias/nmedia/18/35/93/23/18436434.jpg","Les envahisseurs, ces êtres étranges venus d'une autre planète. Leur destination : la Terre. Leur but : en faire leur univers. David Vincent les a vus. Pour lui, tout a commencé par une nuit sombre, le long d'une route solitaire de campagne, alors qu'il cherchait un raccourci que jamais il ne trouva..."
"452","500","Wonder Woman","Wonder Woman","http://fr.web.img5.acsta.net/medias/nmedia/18/35/93/44/18436493.jpg","Son avion s'étant écrasé sur une île perdue au milieu du Triangle des Bermudes, le Major Steve Trevor est retrouvé inconscient par Diana, une princesse Amazone. Tombée sous le charme, elle décide de le ramener à Washington et, pour veiller sur lui, se fait engager à ses côtés sous le nom de Diana Prince..."
