"id","acteur","filmID"
"12845","Harry Northup","6109"
"12846","Jonathan Sagall","6111"
"12847","Frank Puglia","6115"
"12848","Claudo Armendola","6116"
"12849","Catherine Deville","6118"
"12850","Eliades Ochoa","6122"
"12851","Paco Mir","6131"
"12852","Laurence Masliah","6132"
"12853","Jennifer Coolidge","6137"
"12854","Katie Holmes","6138"
"12855","Valeria d'Obici","6140"
"12856","Aidan Quinn","6145"
"12857","Aidan Quinn","6846"
"12858","Jeanne Tripplehorn","6146"
"12859","Giuseppe Fiasconaro","6147"
"12860","Yves Kerboul","6149"
"12861","Juliette Lewis","6159"
"12862","Juliette Lewis","6972"
"12863","Lioubicha Medar","6160"
"12864","Lon Chaney","6166"
"12865","Lon Chaney","6983"
"12866","Angela Stoenescu","6173"
"12867","Arnaud Zak","6189"
"12868","Johanna Schall","6192"
"12869","Francois Chaumette","6193"
"12870","Consuelo Gomez","6194"
"12871","Berthe Granval","6195"
"12872","Ludmilla Tcherina","6197"
"12873","Masato Hagiwara","6202"
"12874","Roger Dumas (II)","6204"
"12875","Claire Skinner","6206"
"12876","Vera Molnar","6209"
"12877","Jeroen Krabbe","6217"
"12878","Julie Brown","6227"
"12879","Abderrahmane Debiane","6235"
"12880","Ethel Barrymore","6237"
"12881","Edie Falco","6247"
"12882","Samuel Kupfer","6255"
"12883","Tina Kellegher","6258"
"12884","Paul Christian","6260"
"12885","Erick Da Silva","6262"
"12886","Jeanne Cheirel","6263"
"12887","Pete Postlethwaite","6264"
"12888","Pete Postlethwaite","7004"
"12889","Ron Howard","6266"
"12890","J. Carrol Naish","6267"
"12891","Carol White","6274"
"12892","Richard Brougère","6275"
"12893","Valentino Gentili","6280"
"12894","Solelad Alfaro","6282"
"12895","Samba Wane","6285"
"12896","George Cole","6287"
"12897","Michele Burgers","6289"
"12898","Giancarlo Damiano","6290"
"12899","Fausto Cabrera","6294"
"12900","Ichiro Tsukida","6296"
"12901","Alain Brenichot","6297"
"12902","Ashley Judd","6302"
"12903","Laurent Grévill","6306"
"12904","Pierre Concha","6307"
"12905","Paul Muller","6314"
"12906","Phyllis Kirk","6315"
"12907","T'ae Hyonsil","6320"
"12908","Jung-hae Oh","6323"
"12909","Akim Tamiroff","6324"
"12910","Laure Marsac","6329"
"12911","Gloria Foster","6330"
"12912","Carlo Cecchi","6334"
"12913","Laura Belli","6336"
"12914","Firmin Gemier","6339"
"12915","Yi Kusun","6344"
"12916","Kim Sungho","6345"
"12917","Yi Hyonggi","6346"
"12918","François Morel","6352"
"12919","Alexandre O'Neill","6353"
"12920","Fatouamata Bidanessy","6362"
"12921","Wladislaw Kwaskowski","6363"
"12922","Julie Marboeuf","6364"
"12923","Ilse Werner","6374"
"12924","Thommy Berggren","6375"
"12925","Vladimir Vogel","6377"
"12926","Ho Changgang","6380"
"12927","Kim Chin'gyu","6381"
"12928","Jeung-nyeo Ju","6382"
"12929","Sim Hyejin","6383"
"12930","Sin Illyong","6393"
"12931","William Gargan","6395"
"12932","Maurice Van Hamel","6397"
"12933","Steven Berkoff","6398"
"12934","Sanaa Gamil","6400"
"12935","Juanjo Puigcorbé","6408"
"12936","Juanjo Puigcorbé","7273"
"12937","Aleksander Stein","6411"
"12938","Jan Werich","6414"
"12939","German Jaramillo","6416"
"12940","Chon Seyong","6417"
"12941","Chang Mihui","6418"
"12942","Chang Mihui","6502"
"12943","Yi Taegun","6419"
"12944","Sonia Kirchberger","6421"
"12945","Lucie Mannheim","6422"
"12946","Miglen Mirtchev","6439"
"12947","Pascale Pouzadoux","6445"
"12948","Bogdan Zubowitch","6459"
"12949","Kim Bo-Yun","6464"
"12950","Ch'oe Muryong","6465"
"12951","Hidetoshi Nishijima","6466"
"12952","Ichiro Araki","6468"
"12953","Saeda Kawaguchi","6469"
"12954","Bibi Andersen","6474"
"12955","Gerasimos Skiadaressis","6479"
"12956","Virginia Gregg","6482"
"12957","Emile Meyer","6483"
"12958","Rona Hartner","6486"
"12959","Claire Letemendia","6488"
"12960","Michael Marshall","6489"
"12961","Pierre Zimmer","6490"
"12962","Ndiawar Diop","6491"
"12963","Maggie Cheung","6498"
"12964","Antoinette Cristiani","6500"
"12965","Sin Yonggyun","6501"
"12966","Simone Valère","6505"
"12967","Sabrina Ferilli","6519"
"12968","Jos Schetser","6522"
"12969","Nicole Karen","6523"
"12970","Jan Nooy","6524"
"12971","Nabila el-Naboulsi","6527"
"12972","Nayla El-Atrache","6528"
"12973","Firus Sasaliyev","6529"
"12974","Antonio Resines","6530"
"12975","Dominique Valadié","6536"
"12976","Rocky Giordani","6538"
"12977","Larry Parks","6542"
"12978","Henry O'Neill","6543"
"12979","Wanda Hurlimann","6545"
"12980","Predrag 'Miki' Manojlovic","6546"
"12981","Patrick Huard","6550"
"12982","Rina De Liguoro","6558"
"12983","Luigi Maggi","6559"
"12984","Madeleine Roch","6560"
"12985","Max Ryan","6562"
"12986","Jan Vostrcil","6564"
"12987","Linda Boukazia","6565"
"12988","Max Dhartigny","6575"
"12989","Francis L. Sullivan","6578"
"12990","Chung Lin","6595"
"12991","Pierrette Caillol","6617"
"12992","Nick Cravat","6618"
"12993","Nina Koriz","6628"
"12994","Cem Özer","6637"
"12995","Olimpia Calisi","6661"
"12996","Lin Tray","6664"
"12997","Gérald Laroche","6667"
"12998","Frank Oz","6678"
"12999","Mevlut Demiray","6687"
"13000","Minoru Takada","6690"
"13001","Christian Duvaleix","6703"
"13002","Roberto Carnaghi","6704"
"13003","Hilde Krahl","6705"
"13004","Raymond Blot","6706"
"13005","Irene Castle","6711"
"13006","Chojiro Hayashi","6714"
"13007","Mary Meade","6715"
"13008","Mabel Normand","6720"
"13009","William Forsythe","6722"
"13010","June Kenny","6723"
"13011","K.L. Diehl","6725"
"13012","Julien Gérin","6727"
"13013","Timo Flloko","6729"
"13014","Yann Tregouët","6730"
"13015","Ken Mitsuishi","6733"
"13016","Michiko Sugata","6737"
"13017","Vilma Banky","6744"
"13018","Reiko Kataoka","6748"
"13019","Zehava Ben","6757"
"13020","Oprah Winfrey","6758"
"13021","Caroline Munro","6766"
"13022","Katherine Borowitz","6767"
"13023","Rhona Mitra","6768"
"13024","Riad Chahrour","6773"
"13025","Ahdolrahman Bagheri","6777"
"13026","Monique van De Ven","6786"
"13027","Joan Sutherland","6793"
"13028","Aden Young","6796"
"13029","John Brumpton","6797"
"13030","Jean Galland","6798"
"13031","Josef Rovensky","6799"
"13032","Gerd Stein","6801"
"13033","O. Edelmann","6803"
"13034","Ilona Kasai","6806"
"13035","Regis Outin","6809"
"13036","José Fidalgo","6811"
"13037","Tian Yi","6814"
"13038","Pal Skjonberg","6815"
"13039","Lori Petty","6827"
"13040","Germaine Essler","6831"
"13041","Andy Clark","6832"
"13042","Burt Ward","6835"
"13043","Mabel Karr","6836"
"13044","Keisuke Horibe","6839"
"13045","Vincent Elbaz","6841"
"13046","Ali Atashkar","6851"
"13047","Zhang Liwei","6852"
"13048","Simon Baker","6853"
"13049","Emre Akyildiz","6854"
"13050","Monica Bellucci","6856"
"13051","Martin Anderson","6861"
"13052","Jim Cummings","6863"
"13053","Charlize Theron","6865"
"13054","Goran Navojec","6867"
"13055","Marian Volev","6870"
"13056","Robert Prosky","6871"
"13057","Tatiana Moukhine","6872"
"13058","Nathalie Richard","6873"
"13059","Eric Defosse","6876"
"13060","Lex Barker","6877"
"13061","Marianne Sägebrecht","6879"
"13062","Peter Huszti","6881"
"13063","Jean-Paul Roussillon","6884"
"13064","Gary Raymond","6885"
"13065","Tetsu Watanabe","6891"
"13066","Juan Echanove","6909"
"13067","Nancho Novo","6914"
"13068","Pedro Hestnes","6915"
"13069","Lonie thelen","6918"
"13070","William Frawley","6919"
"13071","Edward Chapman","6924"
"13072","Ken Manelis","6925"
"13073","Martine Erhel","6934"
"13074","Nicole de Boer","6936"
"13075","Lloyd Bridges","6947"
"13076","Christian Rist","6956"
"13077","Barbara Baxley","6959"
"13078","Kim Huira","6960"
"13079","Yu In-Chon","6961"
"13080","Katia Lova","6964"
"13081","Simone Berriau","6965"
"13082","William Jacques","6967"
"13083","Eva Silberg","6969"
"13084","Marc Barbé","6973"
"13085","Nicolas Lambert","6974"
"13086","Frederique Meininger","6976"
"13087","Philippe Clay","6977"
"13088","Elsa Zylberstein","6981"
"13089","Joan Taylor","6982"
"13090","Jean Parker","6987"
"13091","Eva Gabor","6992"
"13092","Kang Chin","7000"
"13093","Sylva Koscina","7002"
"13094","Abdelatif ben Taibi","7003"
"13095","Leslie Lipkins","7007"
"13096","Agnès Soral","7011"
"13097","Diane Venora","7018"
"13098","Jude Law","7019"
"13099","Yurei Yanagi","7020"
"13100","Hugo Soto","7021"
"13101","Marianne Eggerickx","7023"
"13102","Stanislas Crevillen","7027"
"13103","Rade Serbedzija","7030"
"13104","Fruma Reibenbach","7041"
"13105","Valerio Mastandrea","7050"
"13106","Elaine Stewart","7052"
"13107","Benedikte Lindbeck","7053"
"13108","Edna Murphy","7054"
"13109","Hitomi Nakahara","7055"
"13110","Doug Savant","7056"
"13111","Taryn Power","7057"
"13112","Vassilis Diamandopoulos","7060"
"13113","Renato Carpentieri","7061"
"13114","Luc Chang","7066"
"13115","Jane Clayton","7067"
"13116","Loretta King","7068"
"13117","Shen Tan-Sheavy","7074"
"13118","Selma Shiraz","7078"
"13119","Umberto Calosso","7083"
"13120","Gaelle Hiquet","7101"
"13121","Zygmunt Malanawotz","7110"
"13122","Dirk Lavryssen","7112"
"13123","Jérôme Deschamps","7115"
"13124","Hildegarde Watson","7117"
"13125","Kate Maberly","7132"
"13126","Deborah Walley","7133"
"13127","Laszlo Mensaros","7135"
"13128","David O'Hara","7137"
"13129","Frances Barber","7141"
"13130","Isabelle Legros","7143"
"13131","Johnny Sheffield","7144"
"13132","Jose Charlotton","7151"
"13133","Claudio Cassinelli","7152"
"13134","François Chattot","7155"
"13135","Naoto Takenaka","7159"
"13136","V.S. Brodie","7160"
"13137","Christiane Paul","7162"
"13138","Natacha Régnier","7163"
"13139","Nathalie Krebs","7173"
"13140","Bernadette Giraud","7176"
"13141","George Clooney","7179"
"13142","Virgine Linhart","7180"
"13143","Billy Crudup","7181"
"13144","Michel Roux","7184"
"13145","Emmanuel Mouret","7185"
"13146","Arthur Mullard","7189"
"13147","Liz Stauber","7190"
"13148","Eva Ruttkay","7199"
"13149","Ann Petersen","7201"
"13150","Kitty Courtois","7202"
"13151","Del Negro","7203"
"13152","Thuy Huong","7205"
"13153","Gérard Touratier","7214"
"13154","Regis Ivanov","7215"
"13155","Thierno Ndiaye","7216"
"13156","Evan Richards","7222"
"13157","Margaret Anne MacLeod","7223"
"13158","John Hoyt","7224"
"13159","Jean Arless","7226"
"13160","Michael Rennie","7228"
"13161","Pierre-Louis","7229"
"13162","Rachid Djaïdani","7237"
"13163","Alfredo Villa","7238"
"13164","Messaouda Adamin","7246"
"13165","Guillaume Canet","7247"
"13166","Alice Krige","7251"
"13167","Catherine Baugué","7253"
"13168","Imre Csuja","7254"
"13169","Ali Sarkhani","7256"
"13170","Licia Maglietta","7257"
"13171","Ernesto Laguardia","7264"
"13172","Kenneth Colley","7276"
"13173","Blanka Waleska","7286"
"13174","Leslie Mann","7287"
"13175","Leonardo DiCaprio","7290"
"13176","Gualtiero Tumiati","7293"
"13177","Romina Mondello","7303"
"13178","Marcus Fleischer","7304"
"13179","Ruth De Souza","7312"
"13180","Shuli Rand","7317"
"13181","Maria do Rosário","7319"
"13182","Jean Vilar","7326"
"13183","Marin Karmitz","7334"
"13184","Brett Halsey","7337"
"13185","Akihiro Tomikawa","7340"
"13186","Doug E. Doug","7341"
"13187","Jane Horrocks","7345"
"13188","Andrei Kostrichkine","7346"
"13189","Bui Si Ty","7347"
"13190","Don Duong","7348"
"13191","Nguyen Cong Ninh","7349"
"13192","Alexis Zegerman","7350"
"13193","Catherine Leprince","7351"
"13194","Margit Bara","7353"
"13195","Mastura Ortik","7356"
"13196","Evan Adams","7357"
"13197","Ricardo Cortez","7358"
"13198","Rodolphe Lesage","7360"
"13199","Mercedes Ruehl","7364"
"13200","Jeanne Balibar","7367"
"13201","Cristina Donadio","7372"
"13202","Madhabi Mukherjee","7374"
"13203","Siddhartha Chatterjee","7375"
"13204","Iliès Sefraoui","7378"
"13205","Magda","7384"
"13206","Julianne Moore","7387"
"13207","Robert Conrad","7389"
"13208","Simone Benyamini","7391"
"13209","Vahina Giocante","7402"
"13210","Boris Terral","7403"
"13211","Artus de Penguern","7404"
"13212","Katharina Thalbach","7412"
"16383","Jack Nicholson","968"
"16384","Jack Nicholson","1770"
"16385","Jack Nicholson","2792"
"16386","Jack Nicholson","3397"
"16387","Jack Nicholson","4152"
"16388","Robert De Niro","5058"
"16389","Katharine Hepburn","1604"
"16390","Broderick Crawford","1751"
"16391","Broderick Crawford","1894"
"16392","Fredric March","2924"
"16393","Albert Finney","5451"
"16394","Jean-François Stévenin","5053"
"16395","Jean-François Stévenin","6776"
"16396","Richard Bohringer","247"
"16397","Richard Bohringer","3148"
"16398","Peter Firth","6865"
"16399","Vincent Price","1155"
"16400","Vincent Price","4747"
"16401","Jean Seberg","6074"
"16402","Paul Newman","4697"
"16403","Danielle Darrieux","3873"
"16404","Franco Citti","186"
"16405","Dirk Bogarde","2683"
"16406","Nino Manfredi","3588"
"16407","Michel Piccoli","214"
"16408","Michel Piccoli","736"
"16409","Michel Piccoli","1136"
"16410","Michel Piccoli","1571"
"16411","Michel Piccoli","2114"
"16412","Michel Piccoli","2789"
"16413","Michel Piccoli","2850"
"16414","Michel Piccoli","3815"
"16415","Michel Piccoli","5075"
"16416","Julien Carette","1183"
"16417","Philippe Noiret","2245"
"16418","Philippe Noiret","2829"
"16419","Philippe Noiret","5206"
"16420","Philippe Noiret","6020"
"16421","Edwige Feuillère","5584"
"16422","Jean Gabin","1182"
"16423","Jean Gabin","2672"
"16424","Jean Gabin","3007"
"16425","Michael Douglas","904"
"16426","Ingrid Thulin","79"
"16427","Ingrid Thulin","2578"
"16428","Sigourney Weaver","3031"
"16429","Dean Stockwell","16"
"16430","Dean Stockwell","2514"
"16431","Dean Stockwell","7057"
"16432","Farley Granger","787"
"16433","Richard Gere","2696"
"16434","Hanna Schygulla","1819"
"16435","Hanna Schygulla","2724"
"16436","Hanna Schygulla","4296"
"16437","Robert Liensol","18"
"16438","Pierre Arditi","1794"
"16439","Pierre Arditi","2242"
"16440","Sophie Marceau","4881"
"16441","Marlene Dietrich","158"
"16442","Delphine Seyrig","1871"
"16443","Delphine Seyrig","6071"
"16444","Volker Spengler","1820"
"16445","Rupert Everett","428"
"16446","Erland Josephson","205"
"16447","Christophe Malavoy","4745"
"16448","Jean-Paul Belmondo","1051"
"16449","Jean Sorel","1518"
"16450","Jean Sorel","4664"
"16451","Jean Sorel","5019"
"16452","Fred MacMurray","1924"
"16453","Roger Carel","81"
"16454","Lee Marvin","3529"
"16455","Michael York","4174"
"16456","Pierre Mondy","1999"
"16457","Pierre Mondy","2930"
"16458","James Stewart","595"
"16459","James Stewart","2015"
"16460","James Stewart","6266"
"16461","Roman Polanski","2074"
"16462","Roman Polanski","3180"
"16463","Daniel Ceccaldi","963"
"16464","Matthew Modine","4917"
"16465","Denis Lavant","1611"
"16466","Gary Cooper","200"
"16467","Gary Cooper","1150"
"16468","Michael Lonsdale","154"
"16469","Michael Lonsdale","199"
"16470","Michael Lonsdale","3464"
"16471","Geraldine Chaplin","1760"
"16472","Geraldine Chaplin","1800"
"16473","Donald Pleasence","5526"
"16474","Sam Waterston","1596"
"16475","Sam Waterston","1788"
"16476","Vanity","2082"
"16477","Catherine Deneuve","1070"
"16478","Catherine Deneuve","1495"
"16479","Catherine Deneuve","1557"
"16480","Catherine Deneuve","2848"
"16481","Catherine Deneuve","4130"
"16482","Mathieu Carrière","159"
"16483","Mathieu Carrière","173"
"16484","Mathieu Carrière","555"
"16485","Laurent Terzieff","629"
"16486","Laurent Terzieff","5006"
"16487","Dennis Hopper","2095"
"16488","Dennis Hopper","5973"
"16489","Dennis Hopper","6355"
"16490","Arletty","1023"
"16491","Arletty","2125"
"16492","Jack Nance","2249"
"16493","Freddie Jones","5011"
"16494","Maurice Chevalier","4892"
"16495","Charles Bronson","4667"
"16496","Charles Bronson","4977"
"16497","Anicee Alvina","6430"
"16498","Merle Oberon","5178"
"16499","Robert Powell","91"
"16500","Jeanne Moreau","585"
"16501","Jeanne Moreau","680"
"16502","Jeanne Moreau","2118"
"16503","Jeanne Moreau","2268"
"16504","Margit Carstensen","220"
"16505","James Mason","419"
"16506","James Mason","5184"
"16507","James Mason","6088"
"16508","Robert Mitchum","1630"
"16509","Robert Mitchum","2210"
"16510","Brigitte Bardot","4173"
"16511","Brigitte Helm","4053"
"16512","Ben Gazzara","98"
"16513","Ben Gazzara","3149"
"16514","Ben Gazzara","5354"
"16515","Clark Gable","1298"
"16516","Oleg Yankovsky","6030"
"16517","Cary Grant","5158"
"16518","Harry Dean Stanton","2353"
"16519","Arielle Dombasle","206"
"16520","Arielle Dombasle","337"
"16521","Arielle Dombasle","6862"
"16522","Arielle Dombasle","7302"
"16523","Jean Poiret","141"
"16524","Jean Poiret","3254"
"16525","Anthony Perkins","2252"
"16526","Anthony Perkins","6938"
"16527","Michael Caine","643"
"16528","Michael Caine","7345"
"16529","Bette Davis","3356"
"16530","Terence Stamp","3085"
"16531","Terence Stamp","5141"
"16532","Mia Farrow","1020"
"16533","Mia Farrow","2179"
"16534","Mia Farrow","3752"
"16535","Mia Farrow","6087"
"16536","Matt Dillon","1662"
"16537","Paolo Bonacelli","2876"
"16538","Richard Berry","2856"
"16539","Richard Berry","4061"
"16540","Paul Muni","6540"
"16541","Vanessa Redgrave","5351"
"16542","Anthony Quinn","1045"
"16543","Anthony Quinn","5539"
"16544","Charles Laughton","2351"
"16545","Charles Laughton","3311"
"16546","Charles Laughton","3332"
"16547","Charles Laughton","4915"
"16548","Kader Boukhanef","2086"
"16549","John Belushi","2073"
"16550","Tim Curry","427"
"16551","Sabine Azéma","2016"
"16552","Silvana Mangano","2254"
"16553","Silvana Mangano","3191"
"16554","Marcello Mastroianni","1142"
"16555","Marcello Mastroianni","2404"
"16556","Wallace Ford","828"
"16557","Wallace Ford","7295"
"16558","Harpo Marx","3088"
"16559","Harpo Marx","3602"
"16560","Harpo Marx","4163"
"16561","Dennis Price","2666"
"16562","Richard Widmark","2269"
"16563","Robert Ryan","885"
"16564","Robert Ryan","1046"
"16565","James Coburn","2103"
"16566","James Coburn","4866"
"16567","James Coburn","5253"
"16568","James Coburn","5720"
"16569","François Simon","4004"
"16570","François Marthouret","5845"
"16571","François Marthouret","6730"
"16572","Bruno Ganz","1144"
"16573","Bruno Ganz","2596"
"16574","Jean-Pierre Léaud","145"
"16575","Jean-Pierre Léaud","1781"
"16576","Jean-Pierre Léaud","6970"
"16577","Peter Lorre","1573"
"16578","André Dussollier","329"
"16579","André Dussollier","6658"
"16580","André Dussollier","6753"
"16581","André Dussollier","6775"
"16582","Laura Antonelli","2918"
"16583","Laura Antonelli","6140"
"16584","Laura Antonelli","6930"
"16585","Bill Murray","5800"
"16586","Robert Benchley","13"
"16587","Edward Everett Horton","381"
"16588","Edward Everett Horton","2212"
"16589","Léa Massari","534"
"16590","Léa Massari","3745"
"16591","Anouk Aimée","892"
"16592","Anouk Aimée","2955"
"16593","Boris Karloff","589"
"16594","Fred Astaire","349"
"16595","Fred Astaire","1693"
"16596","Sterling Hayden","537"
"16597","Gunnar Björnstrand","713"
"16598","Gunnar Björnstrand","2577"
"16599","Gunnar Björnstrand","3847"
"16600","Marcel Dalio","3141"
"16601","Marcel Dalio","3170"
"16602","Marcel Dalio","4048"
"16603","Betsy Palmer","4203"
"16604","Fabrice Luchini","2109"
"16605","Fabrice Luchini","2679"
"16606","Fabrice Luchini","3073"
"16607","Rita Hayworth","347"
"16608","Rita Hayworth","649"
"16609","Rita Hayworth","1852"
"16610","Totò","271"
"16611","Rock Hudson","5977"
"16612","Montgomery Clift","2546"
"16613","Roy Scheider","6050"
"16614","Louis Hayward","446"
"16615","Ian Holm","168"
